time,open,high,low,close,50MA,150MA,200MA,Pivot,Handle Low,Buy Zone Upper,C&H Detected,Qualified Setup,Breakout Wait,Retest Seen,BUY Hold,BUY Retest,Pattern Failed,Breakout Failed,Stop,MA,MA,MA,MA,MA,MA,50MA,150MA,200MA,Pivot,Handle Low,Buy Zone Upper,C&H Detected,Qualified Setup,Breakout Wait,Retest Seen,BUY Hold,BUY Retest,Pattern Failed,Breakout Failed,Stop,Relative Strength Line,Relative Strength Line MA,PlotCandle (開盤價),PlotCandle (最高價,PlotCandle (最低價),PlotCandle (關閉),Shapes,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2025-07-22,229.68,230,226.35,227.47,213.79579999999987,,207.7802,,,,0,0,0,0,0,0,0,0,0,207.7802,210.55060000000003,213.79579999999987,222.15099999999978,225.18300000000013,225.99400000000014,213.79579999999987,,207.7802,,,,0,0,0,0,0,0,0,0,0,108.22302116058927,107.22650617493726,,,,,0,37483702,41303253.08,62.75987728027677,62.718483115518474,,,,,,
2025-07-23,228.47,228.79,227.09,228.29,214.50039999999987,,207.99784999999997,,,,0,0,0,0,0,0,0,0,0,207.99784999999997,210.5460666666667,214.50039999999987,222.92699999999982,225.75800000000012,227.01400000000012,214.50039999999987,,207.99784999999997,,,,0,0,0,0,0,0,0,0,0,108.54360715287585,107.34624262747712,,,,,0,28294852,41275887.26,63.776278331570246,62.87616636409376,,,,,,
2025-07-24,229.17,236,228.64,232.23,214.97219999999987,,208.24919999999997,,,,0,0,0,0,0,0,0,0,0,208.24919999999997,210.5778666666667,214.97219999999987,223.9389999999998,226.75500000000017,228.6840000000001,214.97219999999987,,208.24919999999997,,,,0,0,0,0,0,0,0,0,0,109.5614021292991,107.5476207640064,,,,,0,42902266,40629831.74,68.2589989651866,63.10096367258109,,,,,68.2589989651866,
2025-07-25,232.22,232.48,231.18,231.44,215.37359999999987,,208.47384999999997,,,,0,0,0,0,0,0,0,0,0,208.47384999999997,210.56793333333334,215.37359999999987,224.65499999999983,227.39700000000016,229.74600000000015,215.37359999999987,,208.47384999999997,,,,0,0,0,0,0,0,0,0,0,109.11216715697368,107.68985225427615,,,,,0,28712095,40080200,66.48247393520947,63.194619932142764,,,,,,
2025-07-28,233.35,234.29,232.25,232.79,215.82439999999988,,208.73379999999997,,,,0,0,0,0,0,0,0,0,0,208.73379999999997,210.57886666666667,215.82439999999988,225.12949999999984,228.10700000000014,230.44400000000013,215.82439999999988,,208.73379999999997,,,,0,0,0,0,0,0,0,0,0,109.31417435608464,107.8375178998951,,,,,0,26300138,39836360.2,68.01446554982343,63.91752157981578,,,,,,
2025-07-29,234.15,234.72,230.31,231.01,216.34119999999987,,208.97525,,,,0,0,0,0,0,0,0,0,0,208.97525,210.64880000000002,216.34119999999987,225.71049999999983,228.57300000000015,231.15200000000013,216.34119999999987,,208.97525,,,,0,0,0,0,0,0,0,0,0,108.45947265624999,107.89405924138191,,,,,0,33716220,39223738.26,63.869249575794356,64.08831741462602,,,,,,
2025-07-30,231.64,231.8,229.29,230.19,216.8331999999999,,209.20034999999996,,,,0,0,0,0,0,0,0,0,0,209.20034999999996,210.69480000000001,216.8331999999999,226.1969999999998,229.27300000000014,231.53200000000015,216.8331999999999,,209.20034999999996,,,,0,0,0,0,0,0,0,0,0,108.39492879308477,107.93959283699127,,,,,0,32993273,39017234.16,61.99477524884336,64.16038402919085,,,,,,
2025-07-31,235.77,236.53,231.4,234.11,217.3921999999999,,209.43764999999996,,,,0,0,0,0,0,0,0,0,0,209.43764999999996,210.7560666666667,217.3921999999999,226.90649999999977,230.29600000000013,231.90800000000013,217.3921999999999,,209.43764999999996,,,,0,0,0,0,0,0,0,0,0,110.3790887474088,108.16136519248377,,,,,0,104357263,40418083.22,66.98336100475984,64.37046538479633,,,,,,
2025-08-01,217.21,220.4399,212.8,214.75,217.60579999999987,,209.56729999999993,,,,0,0,0,0,0,0,0,0,0,209.56729999999993,210.68733333333338,217.60579999999987,226.47349999999977,229.15800000000013,228.5700000000001,217.60579999999987,,209.56729999999993,,,,0,0,0,0,0,0,0,0,0,101.62665749647441,107.56730085648292,,,,,0,122258801,42273851.78,39.44529954349747,62.56199627105489,,,,,,
2025-08-04,217.4,217.44,211.42,211.65,217.81639999999985,,209.6878499999999,,,,0,0,0,0,0,0,0,0,0,209.6878499999999,210.57133333333337,217.81639999999985,225.8824999999998,227.39300000000017,224.34200000000016,217.81639999999985,,209.6878499999999,,,,0,0,0,0,0,0,0,0,0,101.78743186918885,107.04185822127437,,,,,0,77890146,42982436.22,36.83400199410005,60.514537774611426,,,36.83400199410005,,,
2025-08-05,213.05,216.3,212.87,213.75,218.02939999999987,,209.81814999999995,,,,0,0,0,0,0,0,0,0,0,209.81814999999995,210.4826666666667,218.02939999999987,225.60199999999978,226.02100000000013,220.89000000000016,218.02939999999987,,209.81814999999995,,,,0,0,0,0,0,0,0,0,0,101.3044378057893,106.52027454713937,,,,,0,51505121,43233761,39.74407027263285,59.129015322475595,,,,,,
2025-08-06,214.695,222.65,213.7409,222.31,218.45579999999987,,209.99524999999994,,,,0,0,0,0,0,0,0,0,0,209.99524999999994,210.4730666666667,218.45579999999987,225.59049999999974,225.42300000000014,219.31400000000016,218.45579999999987,,209.99524999999994,,,,0,0,0,0,0,0,0,0,0,105.87534925069849,106.46164497473565,,,,,0,54823045,43662351,49.88012504603058,58.402375082841615,,,,,,
2025-08-07,221,226.22,220.82,223.13,218.79799999999986,,210.17324999999994,,,,0,0,0,0,0,0,0,0,0,210.17324999999994,210.4852666666667,218.79799999999986,225.63399999999973,224.51300000000015,217.11800000000017,218.79799999999986,,210.17324999999994,,,,0,0,0,0,0,0,0,0,0,105.49798661949079,106.37403966971338,,,,,0,40603513,43776580.38,50.735057702420406,57.52946289924614,,,,,,
2025-08-08,223.14,223.8,221.8836,222.69,219.15739999999983,,210.34174999999996,,,,0,0,0,0,0,0,0,0,0,210.34174999999996,210.5072666666667,219.15739999999983,225.51749999999976,223.63800000000015,218.70600000000013,219.15739999999983,,210.34174999999996,,,,0,0,0,0,0,0,0,0,0,105.37398323972121,106.28312544880501,,,,,0,32970477,43864994.86,50.23984279822975,56.358419803455355,,,,,,
2025-08-11,221.78,223.05,220.4,221.3,219.46939999999984,,210.50289999999993,,,,0,0,0,0,0,0,0,0,0,210.50289999999993,210.5144666666667,219.46939999999984,225.29799999999972,222.48900000000017,220.63600000000014,219.46939999999984,,210.50289999999993,,,,0,0,0,0,0,0,0,0,0,103.90581960234388,106.06700673549037,,,,,0,31646222,43803919.2,48.62513776082047,55.34879555206562,,,,,,
2025-08-12,222.23,223.5,219.05,221.47,219.79859999999985,,210.66174999999996,,,,0,0,0,0,0,0,0,0,0,210.66174999999996,210.49633333333335,219.79859999999985,225.05399999999977,221.53500000000017,222.18000000000012,219.79859999999985,,210.66174999999996,,,,0,0,0,0,0,0,0,0,0,104.24635912047772,105.90149331594377,,,,,0,37254707,43515425.22,48.84169856196793,54.28203985423688,,,,,,
2025-08-13,222,224.9185,222,224.56,220.15679999999986,,210.86099999999996,,,,0,0,0,0,0,0,0,0,0,210.86099999999996,210.47600000000003,220.15679999999986,225.12249999999977,220.97200000000015,222.6300000000001,220.15679999999986,,210.86099999999996,,,,0,0,0,0,0,0,0,0,0,104.51537835007564,105.77548286450121,,,,,0,36508335,43663325.54,52.74117532752249,53.17362388011802,,,,,,
2025-08-14,227.4,233.11,227.02,230.98,220.66219999999987,,211.08399999999995,,,,0,0,0,0,0,0,0,0,0,211.08399999999995,210.53513333333336,220.66219999999987,225.4774999999998,220.65900000000016,224.20000000000013,220.66219999999987,,211.08399999999995,,,,0,0,0,0,0,0,0,0,0,107.15694052042883,105.901069924131,,,,,1,61545824,44231459.6,59.62681733058601,52.683934122644914,,,,,,
2025-08-15,232.58,234.08,229.807,231.03,221.13819999999984,,211.29999999999993,,,,0,0,0,0,0,0,0,0,0,211.29999999999993,210.5944666666667,221.13819999999984,225.72249999999977,222.28700000000012,225.8680000000001,221.13819999999984,,211.29999999999993,,,,0,0,0,0,0,0,0,0,0,107.14799189305764,106.01442646676068,,,,,0,39649244,44426132.64,59.67609427533586,52.08833617446724,,,,,,
