time,open,high,low,close,MA,MA,MA,MA,MA,MA,Relative Strength Line,Relative Strength Line MA,PlotCandle (開盤價),PlotCandle (最高價,PlotCandle (最低價),PlotCandle (關閉),Shapes,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2016-09-15,28.465,28.9325,28.3725,28.8925,25.532449999999997,25.40328333333338,26.204600000000045,26.964499999999948,26.99749999999999,27.193000000000012,40.77463695507981,37.38278064732575,,,,,0,362452708,141116599.76,71.60228726134035,54.69810333616168,,,,,71.60228726134035,
2016-09-16,28.78,29.0325,28.51,28.73,25.529425,25.43816666666671,26.299500000000048,27.037499999999948,27.202249999999985,27.78250000000001,40.13952665257118,37.63339392052988,,,,,0,319547644,145496388,69.25819727146134,55.70268285542896,,,,,,
2016-09-19,28.7975,29.045,28.3125,28.395,25.52605,25.466400000000046,26.384000000000047,27.090249999999948,27.34849999999999,28.18950000000001,39.82170571626246,37.83233135650557,,,,,0,188092184,146945263.44,64.56548499289207,56.422486033603896,,,,,,
2016-09-20,28.2625,28.53,28.1275,28.3925,25.524012499999998,25.49215000000005,26.46695000000005,27.153499999999944,27.495249999999988,28.47050000000001,39.81894423875239,38.012932527618915,,,,,0,138057076,147802809.36,64.53034540862652,57.47454972936505,,,,,,
2016-09-21,28.4625,28.49725,28.11025,28.3875,25.517162499999998,25.520966666666716,26.54760000000005,27.212249999999948,27.62499999999999,28.559500000000007,39.80002430179085,38.17539541618,,,,,0,144012740,148749667.12,64.45478990972279,58.48116426728783,,,,,,
2016-09-22,28.5875,28.735,28.5,28.655,25.5125875,25.55193333333338,26.636350000000053,27.29462499999995,27.852499999999992,28.51200000000001,39.74120714523467,38.317741937003156,,,,,0,124295936,149164212.16,66.70110354954443,59.39845497160547,,,,,,
2016-09-23,28.605,28.6975,27.8875,28.1775,25.5056875,25.57831666666672,26.70595000000005,27.358874999999948,28.09199999999999,28.40150000000001,38.826601383440966,38.36400188667932,,,,,0,209924604,150249184.48,59.475684635063985,59.445414657384745,,,,,,
2016-09-26,27.91,28.3475,27.8875,28.22,25.5022625,25.608633333333383,26.77645000000005,27.433124999999944,28.277999999999984,28.366500000000013,39.10952607532718,38.431776812920035,,,,,0,119477768,150227780.64,59.89213172326054,59.53665877031987,,,,,,
2016-09-27,28.25,28.295,28.085,28.2725,25.4984125,25.636950000000052,26.842750000000052,27.51149999999995,28.406499999999987,28.342500000000012,39.52169050836401,38.530859876142216,,,,,0,98429648,149276864.24,60.433050145627355,59.4425487700836,,,,,,
2016-09-28,28.4225,28.66,28.3575,28.4875,25.499375,25.66560000000005,26.913150000000044,27.610874999999947,28.46099999999999,28.36250000000001,39.56725449435862,38.62507756870735,,,,,0,118564340,149745757.12,62.65434453145057,60.65337256353768,,,,,,
2016-09-29,28.29,28.45,27.95,28.045,25.498999999999995,25.691050000000057,26.97425000000005,27.686874999999947,28.376249999999988,28.240500000000015,38.74742673980022,38.63620022062488,,,,,0,143547960,150514638.88,55.72086987297193,61.99125017633562,,,55.72086987297193,,,
2016-09-30,28.115,28.3425,27.95,28.2625,25.502200000000002,25.718316666666723,27.042350000000045,27.765874999999948,28.32949999999999,28.257500000000014,39.415330547200774,38.70703025031359,,,,,0,145516424,150808805.12,58.1710998915298,62.75897738049685,,,,,,
2016-10-03,28.1775,28.2625,28.07,28.13,25.503674999999998,25.738300000000056,27.11165000000005,27.82574999999995,28.302999999999987,28.239500000000014,38.92042965128881,38.72643019585679,,,,,0,86807040,150279852.4,56.13326325234207,62.77163503410249,,,,,,
2016-10-04,28.265,28.5775,28.1575,28.25,25.508699999999997,25.75871666666672,27.18995000000005,27.89199999999995,28.288749999999986,28.235000000000014,39.214325374791784,38.7707843030327,,,,,0,118947340,149428165.52,57.582557672210015,62.22680072271741,,,,,,
2016-10-05,28.35,28.415,28.1725,28.2625,25.517475,25.77796666666672,27.27185000000005,27.950624999999953,28.276249999999987,28.190000000000015,39.427060809396934,38.83044580361126,,,,,0,85812356,146645226.88,57.73918682234244,61.236579262788986,,,,,,
2016-10-06,28.425,28.585,28.2825,28.4725,25.525675,25.796100000000056,27.326550000000047,28.05524999999995,28.25799999999999,28.27550000000001,39.550082649220045,38.89586733503024,,,,,0,115117252,141559986.32,60.3857000223378,60.60282945928015,,,,,,
2016-10-07,28.5775,28.64,28.3775,28.515,25.534212500000002,25.81641666666672,27.375150000000048,28.191874999999946,28.29174999999999,28.32600000000001,39.590053545726754,38.95897517236629,,,,,0,97433772,140319074.64,60.91910254102538,60.3423735698611,,,,,,
2016-10-10,28.755,29.1875,28.68,29.0125,25.543512500000002,25.84145000000005,27.434350000000048,28.32449999999995,28.37099999999999,28.502500000000015,40.41225960422336,39.09109193889875,,,,,0,144943824,140999256.08,66.59018525986596,60.489504987806775,,,,,,
2016-10-11,29.425,29.6725,29.05,29.075,25.55385,25.866750000000053,27.485600000000048,28.428874999999948,28.451249999999995,28.66750000000001,40.31363522919497,39.202232238016585,,,,,0,256164172,143069109.84,67.23347039468034,60.687982165303744,,,,,,
2016-10-12,29.3375,29.495,29.1875,29.335,25.567000000000007,25.893700000000052,27.54990000000005,28.49849999999995,28.535999999999994,28.882000000000016,41.18676669490296,39.38264446136989,,,,,0,150347148,143370728.32,69.83545234368916,60.91186422202837,,,,,69.83545234368916,
2016-10-13,29.1975,29.36,28.93,29.245,25.577300000000008,25.918233333333387,27.60585000000005,28.516124999999953,28.655999999999995,29.03650000000001,41.01337895829244,39.530893051999215,,,,,0,140769624,143769909.52,67.8275894199484,61.50842884952011,,,,,,
2016-10-14,29.47,29.5425,29.2825,29.4075,25.590187500000006,25.94341666666672,27.664650000000048,28.549999999999947,28.77049999999999,29.215000000000014,41.36948723359359,39.6980379775987,,,,,0,142608764,144429392.8,69.53097217604426,62.196917453290375,,,,,,
2016-10-17,29.3325,29.46,29.195,29.3875,25.605550000000008,25.965033333333384,27.71500000000005,28.599624999999953,28.89624999999999,29.29000000000001,41.33301765604928,39.84667249382148,,,,,0,94499584,143075112.32,69.04643044217735,62.812158903043944,,,,,,
2016-10-18,29.545,29.5525,29.3625,29.3675,25.620700000000006,25.98420000000005,27.76050000000005,28.648374999999948,29.007999999999992,29.348500000000012,41.43075476134493,39.990679972687246,,,,,0,98213912,142796412.96,68.5321124826778,63.23199947098875,,,,,,
2016-10-19,29.3125,29.44,29.2275,29.28,25.638712500000008,26.003066666666715,27.80205000000005,28.692999999999948,29.10975,29.337500000000013,41.05440269209198,40.087382038087675,,,,,0,80138376,142293964.16,66.2084832166637,63.98111470982388,,,,,,
2016-10-20,29.215,29.345,29.0825,29.265,25.659162500000008,26.021633333333384,27.84735000000005,28.723499999999945,29.188999999999993,29.341500000000014,40.943622364512265,40.165222067762635,,,,,0,96503204,142303347.84,65.79662830723302,64.52579531094554,,,,,,
2016-10-21,29.2025,29.2275,29.07,29.15,25.684350000000006,26.03945000000005,27.89070000000005,28.77212499999995,29.252499999999998,29.29000000000001,40.83891395107736,40.22646678442761,,,,,0,92770660,141960000.56,62.582418543227305,64.98644926029449,,,,,,
2016-10-24,29.275,29.435,29.25,29.4125,25.710212500000008,26.057666666666716,27.938050000000043,28.831749999999943,29.292499999999997,29.29500000000001,41.21013842963628,40.31589147944658,,,,,0,94154692,142350259.68,66.5939636264201,65.63012111416664,,,,,,
2016-10-25,29.4875,29.59,29.3275,29.5625,25.73486250000001,26.077866666666715,27.981900000000046,28.896249999999945,29.341249999999995,29.334000000000014,41.22449833358899,40.398492102550435,,,,,0,192515880,144131120.56,68.66153414705938,66.41028878021784,,,,,68.66153414705938,
2016-10-26,28.5775,28.925,28.3275,28.8975,25.754400000000004,26.094400000000046,28.012950000000043,28.916749999999944,29.297499999999996,29.25750000000001,40.45078295600889,40.403245816501205,,,,,0,264536876,146718302.24,53.00022215437733,65.8827546467921,,,,,,
2016-10-27,28.8475,28.965,28.525,28.62,25.775762500000006,26.109883333333382,28.03925000000004,28.945499999999946,29.234999999999996,29.128500000000013,40.13218474079545,40.378603900527956,,,,,0,138248180,147454787.76,48.07259098117979,64.9651466782317,,,,,,
2016-10-28,28.4675,28.8025,28.3625,28.43,25.793512500000006,26.11995000000005,28.062450000000045,28.953874999999947,29.13725,28.984500000000015,39.985185463001166,40.34283858802552,,,,,0,151446648,148724944.48,44.98843265897536,63.422164349596656,,,,,,
2016-10-31,28.4125,28.5575,28.3,28.385,25.814025,26.126583333333382,28.083350000000042,28.966624999999947,29.037,28.779000000000014,40.04636923265034,40.31588682844596,,,,,0,105677592,148809050.56,44.264106069555034,61.781495469230556,,,,,,
2016-11-01,28.365,28.4425,27.6325,27.8725,25.832562500000005,26.13075000000005,28.09825000000004,28.94774999999995,28.8875,28.441000000000013,39.328128307033836,40.22609059922668,,,,,0,175303248,150249497.12,36.964710305213,59.43358532362512,,,,,,
2016-11-02,27.85,28.0875,27.8075,27.8975,25.8510625,26.133416666666715,28.11195000000004,28.92949999999995,28.74925,28.241000000000014,39.63238497528082,40.172117360686144,,,,,0,113326836,150815420.32,37.506092187906205,57.267764092764956,,,,,,
2016-11-03,27.745,27.865,27.3875,27.4575,25.867975,26.13126666666671,28.120950000000043,28.878749999999947,28.5685,28.008500000000016,39.26351563915079,40.08951720418293,,,,,0,107730408,151076022,32.255366844288574,54.60522085478242,,,,,,
2016-11-04,27.1325,27.5625,27.0275,27.21,25.877250000000004,26.129650000000048,28.127300000000044,28.813499999999948,28.3745,27.764500000000016,39.0824739306541,39.99796781568031,,,,,0,123347988,151536081.92,29.733775242662077,51.797174054817035,,,29.733775242662077,,,
2016-11-07,27.52,27.6275,27.365,27.6025,25.890962500000004,26.128733333333383,28.14465000000004,28.74299999999995,28.1935,27.608000000000015,39.71239892958882,39.97200700785381,,,,,0,130240000,151919578.64,38.01018939172,49.61703669117719,,,,,,
2016-11-08,27.5775,27.93,27.425,27.765,25.9048,26.13293333333338,28.16585000000004,28.677499999999945,28.013749999999998,27.58650000000002,39.077747335234946,39.89071067397937,,,,,0,97016716,151862288.96,41.10322890179886,47.823804240115415,,,,,41.10322890179886,
2016-11-09,27.47,27.83,27.0125,27.72,25.926625000000005,26.13663333333338,28.19025000000004,28.596749999999947,27.896000000000004,27.551000000000016,38.86780459533736,39.79771921228464,,,,,0,236705444,154607282.24,40.50057198315804,46.01694307411005,,,,,,
2016-11-10,27.7725,27.7725,26.4575,26.9475,25.943750000000005,26.134583333333378,28.198700000000045,28.481874999999953,27.72875,27.44900000000002,37.37068128657674,39.57707940085665,,,,,0,228538164,156805053.04,31.863628233747292,43.82274376629005,,,,,,
2016-11-11,26.78,27.2175,26.6375,27.1075,25.9576125,26.131233333333377,28.207200000000043,28.366874999999954,27.596500000000002,27.428500000000014,37.519377341428765,39.390015577272294,,,,,0,136575592,157400443.04,34.95750019530399,41.5629963783532,,,,,,
2016-11-14,26.9275,26.95225,26.02,26.4275,25.969212500000005,26.12068333333338,28.197100000000045,28.21887499999995,27.40075,27.193500000000018,36.62939776848623,39.1390503219281,,,,,0,204702016,159350287.36,28.942530474168464,38.72592468743242,,,28.942530474168464,,,
2016-11-15,26.6425,26.92,26.539825,26.7775,25.985000000000003,26.112366666666713,28.194150000000047,28.08937499999995,27.291249999999998,26.996000000000016,37.11879678403105,38.95539090939201,,,,,0,129058040,159781016.88,35.12958011760702,37.44945025623453,,,,,,
2016-11-16,26.675,27.5575,26.65,27.4975,26.002050000000004,26.112600000000043,28.20230000000004,28.000249999999948,27.25125,26.951500000000017,37.83382789317507,38.85343063519047,,,,,0,235362088,161099112.4,45.61937899409059,37.27422082858531,,,,,,
2016-11-17,27.4525,27.5875,27.2075,27.4875,26.0187375,26.11671666666671,28.224450000000047,27.911374999999946,27.254250000000003,27.059500000000014,37.88000587981295,38.764937475610694,,,,,0,110528012,159069510.56,45.50930800443457,37.311426210403816,,,,,,
2016-11-18,27.43,27.635,27.415,27.515,26.0387875,26.121966666666708,28.259100000000043,27.829624999999954,27.284750000000003,27.14100000000002,37.74141336552179,38.67188982923898,,,,,0,113715668,157619265.2,45.89591608534062,37.42798406867421,,,,,,
2016-11-21,27.53,27.9975,27.5025,27.9325,26.059687500000006,26.129633333333377,28.290550000000042,27.755624999999952,27.31775,27.442000000000018,38.40574728447683,38.64769505244242,,,,,0,117058284,156337009.28,51.51962744526045,38.46762100724903,,,,,,
2016-11-22,27.9875,28.105,27.85,27.95,26.080700000000007,26.139350000000043,28.309800000000045,27.674999999999955,27.33625,27.676500000000015,38.14519284135057,38.602013033252256,,,,,0,103862136,153440156.8,51.746035683398375,39.484759828355614,,,,,51.746035683398375,
2016-11-23,27.84,27.8775,27.5825,27.8075,26.101900000000004,26.14860000000004,28.307100000000045,27.620499999999957,27.345,27.738500000000016,37.868711812396164,38.5353492859017,,,,,0,109705576,146647042.88,49.71024249328266,40.73153666042662,,,,,,
2016-11-25,27.7825,27.9675,27.7375,27.9475,26.12451250000001,26.159783333333372,28.288200000000042,27.586874999999957,27.445,27.83050000000002,38.02863855727713,38.48928467420856,,,,,0,45903688,140316062.48,51.71990239732097,42.30197431433082,,,,,,
2016-11-28,27.8575,28.11625,27.8475,27.8925,26.146487500000006,26.17181666666671,28.271450000000044,27.559999999999953,27.523500000000002,27.906000000000017,37.805814715250634,38.427151041576025,,,,,0,108775932,136100628.24,50.860020328168694,43.21981938122001,,,,,,
2016-11-29,27.695,28.0075,27.5175,27.865,26.165012500000007,26.194550000000042,28.26085000000004,27.533999999999953,27.667249999999996,27.89250000000002,37.96804316625184,38.385413962001095,,,,,0,114115000,134621084.56,50.40874481629102,43.88449908939803,,,,,,
2016-11-30,27.9,28.05,27.5675,27.63,26.180512500000006,26.22070000000004,28.24560000000004,27.521874999999955,27.752499999999998,27.82850000000002,37.597634102310565,38.31379761112014,,,,,0,144649032,134752923.68,46.60332971599849,44.320410356029484,,,,,,
2016-12-01,27.59125,27.735,27.2575,27.3725,26.197050000000004,26.24695000000004,28.225300000000043,27.495624999999954,27.74,27.74150000000002,37.34633733701411,38.225846677110496,,,,,0,148347448,134839617.84,42.79138534027338,45.10096443506706,,,,,,
2016-12-02,27.2925,27.5225,27.2125,27.475,26.214375000000004,26.27405000000004,28.201700000000045,27.49649999999995,27.73875,27.64700000000002,37.618434744509564,38.17062741051041,,,,,0,106111988,134475938.88,44.7293915678379,45.798956675962344,,,,,,
2016-12-05,27.5,27.5075,27.0625,27.2775,26.229662500000003,26.29726666666671,28.183700000000044,27.499874999999957,27.714999999999996,27.52400000000002,37.33319646889756,38.09449732490924,,,,,0,137298160,133023410,41.79166526472535,46.71675201814497,,,41.79166526472535,,,
2016-12-06,27.375,27.59,27.2975,27.4875,26.248737500000008,26.323533333333376,28.16905000000004,27.49412499999995,27.670499999999997,27.448500000000017,37.402878383098,38.031622875653674,,,,,0,104781848,132729491.6,45.86310981051377,47.48343271049546,,,,,,
2016-12-07,27.315,27.7975,27.29,27.7575,26.267400000000006,26.353183333333376,28.158750000000044,27.493749999999956,27.651249999999997,27.474000000000018,37.64188172115919,37.99619186160872,,,,,0,119994876,133160796.16,50.643234177640714,47.84227950932046,,,,,,
2016-12-08,27.715,28.1075,27.65,28.03,26.286600000000007,26.385516666666707,28.149600000000046,27.509249999999952,27.673499999999997,27.605500000000017,37.51756753742165,37.9526805594099,,,,,0,108273264,132954974.64,54.9652020636039,48.51770051354685,,,,,,
2016-12-09,28.0775,28.675,28.0775,28.4875,26.307900000000007,26.420783333333375,28.158450000000045,27.586249999999957,27.7275,27.808000000000014,38.047760875081806,37.96132422447098,,,,,1,137610508,132836225.6,61.12069221318861,49.60518452267884,,,,,,
